date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,subsidies_cont,recession,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,federal_nom,federal_cgrants_gross,federal_health_grants,federal_medicaid_grants,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,federal_nom_pi,state_local_nom_pi,federal_cgrants_pi,federal_igrants_pi,medicare,medicaid,health_outlays,unemployment_insurance,social_benefits_gross,social_benefits,personal_taxes,payroll_taxes,production_taxes,noncorp_taxes,corporate_taxes,subsidies,federal_medicaid,federal_health_outlays,federal_unemployment_insurance,federal_social_benefits,federal_personal_taxes,federal_payroll_taxes,federal_production_taxes,federal_noncorp_taxes,federal_corporate_taxes,federal_subsidies,state_medicaid,state_health_outlays,state_social_benefits_gross,state_social_benefits,state_personal_taxes,state_payroll_taxes,state_production_taxes,state_noncorp_taxes,state_corporate_taxes,state_subsidies,add_state_health_outlays,add_state_social_benefits,add_state_noncorp_taxes,add_state_corporate_taxes,add_federal_health_outlays,add_federal_social_benefits,add_federal_subsidies,add_federal_cgrants,federal_nom_cont,state_local_nom_cont,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,subsidies_net,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,federal_subsidies_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,state_subsidies_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,health_outlays_net_xmpc,federal_health_outlays_net_xmpc,state_health_outlays_net_xmpc,social_benefits_net_xmpc,federal_social_benefits_net_xmpc,state_social_benefits_net_xmpc,corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,subsidies_net_xmpc,federal_subsidies_net_xmpc,state_subsidies_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,health_cont,social_benefits_cont,federal_taxes_transfers_cont,state_taxes_transfers_cont,corporate_cont,noncorp_cont,federal_subsidies_cont,state_subsidies_cont
1978-06-30,0.869839297025085,-0.49502489969012964,0.7880810398732313,0.5821936187521475,-0.5004353616002939,-3.924610055915205e-4,0,2331.6,0.02875342667980907,0.00880287185890416,0.01995055482090491,1411.4,0.020548769480714935,217,64.1,NA,10.4337734346,53.666226565399995,11.528,0.019643396796615198,255.3,0.016686531585220488,0.01606060606060611,0.019661907106515608,0.019643396796615198,0.016686531585220488,0.01606060606060611,0.019661907106515608,25,18.6,43.6,9.4,199,155.4,223,129.8,173.1,525.9,78.60000000000001,8.299999999999999,10.4337734346,35.4337734346,8.584,124.416,182.9,126.5,25.4,334.79999999999995,66.2,8.1,8.1662265654,8.1662265654,49.584,30.984,40.1,3.3,147.7,191.1,12.4,0.2,0,0,0,0,0,0,0,0,0.4104628844611513,0.9598117741642275,0.12673376601293632,0.04499696827805988,0.4104628844611513,0.9598117741642275,1.370274658625379,-0.6553592796546859,0.6760365561378876,-5.1788560489805775,7.312643093099837,11.795078477058723,-0.649488951386763,0.4186044840873251,-3.964736707877279,6.436826412661446,10.203270711124723,-0.00587032826792383,0.25743207205056073,-1.2141193411032845,0.875816680438362,1.591807765934,0.08209411734761307,0.11922848704557279,-0.037134369697959115,-1.6160977135430776,-0.7254351182017906,-0.8906625953412927,-0.695631566695202,-0.5959788062353613,-0.09965276045984088,-1.6614776675695533,-1.6312838209154474,-0.03019384665410086,0.07757172197420834,0.0797330047320008,-0.0021612827577925037,-3.8135411084860116,-1.059804854910986,-2.753736253575026,-0.6924897600301455,-0.19244685943544323,0.02938571310688467,-0.2793764284671998,-0.3017028631867719,-0.1263176986917018,0.0144784827913566,0.014086021785765086
1978-09-30,-0.45699534712093354,-0.4614123895711011,0.47757590122752336,-0.4332905766403355,-0.5012806717081214,-3.7094898992176393e-4,0,2395.1,0.026586404710747136,0.008942661756970116,0.01764374295377702,1442.2,0.017570236726511812,222.1,63.4,NA,10.6020601029,52.7979398971,11.908,0.016716064018968524,262.2,0.015240328253224078,0.014272932555067896,0.01912181303116145,0.016716064018968524,0.015240328253224078,0.014272932555067896,0.01912181303116145,26,18.9,44.9,9,207.2,162.3,236.3,134.3,169.7,540.3000000000001,79.2,8.2,10.6020601029,36.6020601029,8.376,131.524,195.4,130.8,25.5,351.70000000000005,66.7,8,8.2979398971,8.2979398971,49.675999999999995,30.775999999999996,40.9,3.5,144.2,188.6,12.5,0.2,0,0,0,0,0,0,0,0,-0.08027852005124342,0.12456384463843126,-0.36270029378971264,0.00968823720062059,-0.08027852005124342,0.12456384463843126,0.04428532458718787,-0.3200570574128996,0.14403762612018767,2.7798955756669272,0.4568666875369445,-1.483913820801689,-0.31475447771620324,0.22883463034175122,3.809371222279111,8.023481587730316,-1.2551538796065103,-0.005302579696696397,-0.08479700422156533,-1.0294756466122088,-7.5666149001934,-0.22875994119517706,0.3210891307720628,0.25933401012172136,0.06175512065034161,-1.407367642717555,-0.6190346119616432,-0.7883330307559181,-0.32897336590881804,-0.2844332673273892,-0.044540098581429065,-1.5245960897435167,-2.3324411666306992,0.8078450768871892,0.054610000411370506,0.0567722620736244,-0.002162261662253962,-2.8852379671864563,0.03456480653792969,-2.9198027737243857,-0.49497992231711385,0.005929800401085897,0.06482439403768867,-0.23207370772108157,-0.2615536266501144,-0.056437359051092484,0.009739622932514052,0.009368673942592299
1978-12-31,-0.541757584541076,-0.2951971360979212,-0.03429673212053565,0.02333103509638915,-0.5307918875169295,4.606790012669189e-4,0,2476.9,0.028779490387981888,0.009032079985278774,0.019747410402703114,1481.4,0.0188892429817189,227.8,64.9,NA,10.9386334395,53.961366560500004,12.528,0.017257462686567138,268.4,0.01433463406864699,0.013399983197513121,0.017878577294838438,0.017257462686567138,0.01433463406864699,0.013399983197513121,0.017878577294838438,27,19.5,46.5,8.5,210.00000000000003,163.50000000000003,247.2,139.6,173.9,560.7,83.39999999999999,10.4,10.9386334395,37.9386334395,7.908,133.39200000000002,205.1,136,26.3,367.40000000000003,70.3,10.1,8.5613665605,8.5613665605,49.608000000000004,30.108000000000004,42.1,3.6,147.6,193.3,13.1,0.3,0,0,0,0,0,0,0,0,-0.02319860171466198,0.01223290469051548,-0.0034971500635452755,0.050026786874596406,-0.02319860171466198,0.01223290469051548,-0.010965697024146497,1.9710451516706193,0.34633259878180667,-3.331630717543703,5.314109200931171,1.988631221013776,1.8766294162640182,0.3145953952094729,-1.8043240819113748,5.8800707125068925,1.7376477581012466,0.09441573540660045,0.03173720357233556,-1.5273066356323142,-0.5659615115757504,0.2509834629125294,0.46519999135801093,0.33966128444573357,0.1255387069122758,-1.8243093260103969,-0.6968182588339541,-1.1274910671764484,-0.40734909693986365,-0.3543951178039417,-0.05295397913592203,-1.6264757535488374,-2.6079314053010223,0.9814556517521935,0.14123437301368977,0.13847594232385374,0.002758430689835993,-3.2516998121273972,-0.07069225695806514,-3.1810075551693306,-0.5430587135614209,-0.011806147043224106,0.10081849337094312,-0.28108637685219107,-0.2716338780925786,-0.06803041158028704,0.02312654040730721,0.023587219408574136
1979-03-31,-1.975390735251132,-0.526076092472014,-0.4490806161363854,-1.092313393530093,-0.43399672558465346,3.035986221382392e-4,0,2526.6,0.027880393651563917,0.009194389143022175,0.018686004508541743,1517.1,0.018823395604083304,231.7,62.1,NA,11.37829124,50.72170876,13.592,0.018426180651077484,270.1,0.023788961293868205,0.024580310880828904,0.020636792452830344,0.018426180651077484,0.023788961293868205,0.024580310880828904,0.020636792452830344,28,20,48,9.4,214.89999999999998,166.89999999999998,253.6,146.9,176.5,577,80.3,8.4,11.37829124,39.378291239999996,8.788,135.712,211.6,143.1,25.9,380.59999999999997,66.6,8.1,8.62170876,8.62170876,51.188,31.188,42,3.8,150.6,196.39999999999998,13.7,0.3,0,0,0,0,0,0,0,0,-0.3862837900756452,-1.1551102195908332,-0.8175036164492655,0.11147401299481774,-0.3862837900756452,-1.1551102195908332,-1.5413940096664784,-2.2913849613698964,0.19717300925959336,-1.1809078061517937,0.5904280922978842,-5.43668324790859,-2.2829796259457655,0.37670133519274174,-1.4173483429859175,2.9062658839133633,-5.669650267721522,-0.008405335424131632,-0.17952832593315549,0.23644053683414157,-2.315837791615536,0.2329670198129179,0.306805452817382,0.30121556508704045,0.0055898877303394824,-1.555087274327058,-0.7598335298614786,-0.7952537444655748,-0.015502352256000763,0.007137372423780402,-0.02263972467978075,-1.442743200545384,-2.252884384942778,0.8101411843974057,0.01694875329186516,0.015068794723929564,0.0018799585679355117,-2.6895786210191956,-2.8243844967491783e-4,-2.6892961825695063,-0.43434593580995523,-4.561160316119631e-5,0.05198017643688668,-0.24839735492513915,-0.23299175591188728,-0.0025035087821067884,0.002433492627708759,0.002737091249847012
1979-06-30,-0.17706077703410217,-0.7878011109868108,0.4474012730282204,-0.33712751609327474,-0.28733453396904785,2.115536521944293e-4,0,2591.2,0.032784229342032845,0.008628738367014943,0.0241554909750179,1557.6,0.02732270938572734,237.6,62.6,NA,11.833422889600001,50.7665771104,13.048,0.015110160668561301,278.9,0.022852760736196354,0.021805971356905873,0.027151935297515584,0.015110160668561301,0.022852760736196354,0.021805971356905873,0.027151935297515584,29.2,20.8,50,9.2,219.2,169.20000000000002,262,151.3,178.5,591.8,80.3,8.8,11.833422889600001,41.033422889600004,8.628,137.872,219.9,147.4,25.9,393.2,66.5,8.5,8.9665771104,8.9665771104,52.128,31.328000000000003,42.1,3.9,152.6,198.6,13.8,0.3,0,0,0,0,0,0,0,0,0.06327825432707651,0.04699550260786924,-0.2372883926876987,-0.16311737773265253,0.06327825432707651,0.04699550260786924,0.11027375693494568,0.09800783887696518,0.27433050786837043,-3.7002966299326374,-5.943985353332323,-2.886901254545208,0.10879327320278875,0.23942506949288145,-2.7190428774201223,-1.0831210146936883,-2.494366420332625,-0.010785434325822685,0.034905438375497866,-0.9812537525125222,-4.860864338638578,-0.39253483421256696,0.21642159195674057,0.26090019680329063,-0.04447860484654966,-1.2224114050412715,-0.4795524180086183,-0.7428589870326533,0.015228883114827362,0.033352431372409085,-0.018123548257581966,-0.33662035721230155,-1.6777497810633168,1.3411294238510219,0.0481009870807447,0.04676470843665859,0.0013362786440861126,-1.2792803001012605,0.5370045623583231,-1.8162848624595769,-0.20252992956562346,0.08501615805561989,0.04166647675032046,-0.18591156779237347,-0.053292227849647995,0.0024109685925476705,0.007403579266470133,0.007615132918664561
1979-09-30,-0.526960926659203,-0.8052925058713782,-0.33321691393737046,-0.04707511088015334,-0.14666890184167924,1.4029427111778643e-4,0,2667.6,0.02873155619760004,0.007853207721823408,0.02087834847577663,1611.9,0.024830209182287177,243.7,65.2,NA,12.004097258200002,53.1959027418,14.292,0.023339616365450677,289.4,0.03392562603088933,0.03515856990141342,0.02918714108104914,0.023339616365450677,0.03392562603088933,0.03515856990141342,0.02918714108104914,30.5,21.1,51.60000000000001,9.6,234.6,183,274.8,156.3,180.9,612,78.89999999999999,8.1,12.004097258200002,42.504097258200005,9.052,150.548,229.4,152.4,25.3,407.1,65.3,7.8,9.0959027418,9.0959027418,53.552,32.452,45.4,3.9,155.6,204.89999999999998,13.6,0.3,0,0,0,0,0,0,0,0,-0.20244134040387746,-0.17785068441364638,0.03793839241039919,0.11742783711332491,-0.20244134040387746,-0.17785068441364638,-0.3802920248175238,-0.9876140687561747,-0.03417084520552294,8.269965859824481,0.8579538761473486,-4.0244783774000865,-0.9778090436849398,0.12956190129653322,8.169871944596451,1.0488804733037682,-3.3734472241233533,-0.009805025071233153,-0.16373274650205794,0.10009391522801536,-0.19092659715639115,-0.6510311532767279,0.1763246859084557,0.2385638327681166,-0.0622391468596605,0.012854408894177993,0.5015602445127832,-0.48870583561860287,0.09085853709940964,0.09135024604724412,-4.91708947835079e-4,-0.5437452213758196,-1.777850439654347,1.2341052182785262,-0.003745029804195002,-0.004653856092495918,9.088262883010205e-4,-0.26745261927797126,0.6835773531407288,-0.951029972418699,-0.04128629504136636,0.10552290107143081,0.026500591203451652,0.0014062023911674887,-0.08393720614013887,0.014025708104262062,-7.184093998913118e-4,-5.781151287735416e-4
1979-12-31,-0.16890997298039942,-0.7120806029812091,0.25369352532877476,-0.27812940597915614,-0.14447409233001804,7.695897694319643e-5,0,2723.9,0.025269334887977113,0.007036515813643396,0.018232819074333717,1655,0.024202099459230242,249.3,65.9,NA,12.7436861888,53.15631381120001,15.752,0.022021777994474245,298.4,0.019506181791813182,0.017173455727672593,0.028359410952599973,0.022021777994474245,0.019506181791813182,0.017173455727672593,0.028359410952599973,32,22.4,54.4,10.6,240.70000000000002,186.30000000000007,285.2,160.3,184.6,630.1,75.3,8.8,12.7436861888,44.7436861888,9.932,151.86800000000005,238.6,156.3,25.6,420.5,62.1,8.5,9.656313811199999,9.656313811199999,56.832,34.432,46.6,4,159,209.6,13.2,0.3,0,0,0,0,0,0,0,0,-0.22214817829333597,0.19771229764295462,-0.19904936603592513,0.14306813835010496,-0.22214817829333597,0.19771229764295462,-0.02443588065038138,0.4469672162897247,1.1880874519197135,-2.416666594935805,-1.0180325469985974,-6.064726745029731,0.4563388008715865,0.9118197888302788,-3.382911052100525,0.6827597224130955,-5.2398815773186485,-0.009371584581862102,0.27626766308943296,0.96624445716470575,-1.700792269411778,-0.8248451677110822,0.36571952786448475,0.37293932133279795,-0.0072197934683135845,0.21872133648095513,0.14637817622022453,0.07234316026072661,0.2100440065874937,0.19409178028044327,0.015952226307049896,-0.522448198065897,-1.6846153686288867,1.162167170563002,0.007708369046530567,0.007195129629296435,5.13239417234177e-4,0.2797450419135671,1.243756003079699,-0.9640109611661245,0.04194707481085126,0.18649812611781363,0.05591762745445812,0.03395257242877279,-0.07833981077611292,0.03149557753598646,0.0010788918322531768,0.0011558508091963665
1980-03-31,0.8527345975963465,-0.005049269769339504,0.13554305326083024,0.6050513241420844,0.11214022019343188,4.308149583585105e-5,1,2789.8,0.028022461637963625,0.006134157105030846,0.02188830453293278,1702.3,0.030023034914719027,261.1,66.7,NA,13.052834963999999,53.647165036000004,16.26,0.019771540642972596,307.7,0.026032220206977374,0.02572008723772279,0.027325613917324132,0.019771540642972596,0.026032220206977374,0.02572008723772279,0.027325613917324132,33.6,23.4,57,12,251.2,194.2,284.90000000000003,162.9,189.5,637.3000000000001,83.1,9.200000000000001,13.052834963999999,46.652834964,11.304,157.196,238.3,159.3,27.6,425.20000000000005,67,8.9,10.347165036,10.347165036,60.404,37.004000000000005,46.6,3.6,161.9,212.10000000000002,16.1,0.3,0,0,0,0,0,0,0,0,0.7844208012662363,-0.04382642386332166,-0.17657079682837956,-0.002798680295772349,0.7844208012662363,-0.04382642386332166,0.7405943774029147,0.0818167102262013,0.6330487541256105,1.163915126720525,-15.5826466916443,5.077363440912833,0.0926638678321261,0.291342722000131,-0.1631204376554365,-10.504099244304768,2.6546383755735263,-0.010847157605924973,0.34170603212547945,1.3270355643759757,-5.078547447339531,2.4227250653393035,0.4637915704593386,0.3537336333644605,0.11005793709487928,0.7463064963772269,0.42857945491958277,0.3177270414576393,0.1374775386784928,0.18068704906490635,-0.04320951038641378,1.4768005728362958,-0.2141835006983248,1.6909840735346349,0.014830227811597962,0.014536853595329793,2.9337421626818674e-4,2.839206406162952,2.075852915917008,0.7633534902459546,0.4169325461526417,0.3048354074550472,0.07024170109837635,0.11177161043927086,0.2168656078176579,0.020188338584895597,0.0021347117875589842,0.0021777932833948327
1980-06-30,-0.07974098005198291,0.01928067947619031,-0.8461125765369728,0.5927583299411249,0.17361326654386502,2.5758358582105306e-5,1,2797.4,0.028830461020904696,0.0051318040264924925,0.023698656994412204,1704.7,0.024474206598487314,276.5,68.2,NA,12.383458811999999,55.816541188,16.536,0.03864646412142325,312,0.027486049010432945,0.027128088569543296,0.028695107674715947,0.03864646412142325,0.027486049010432945,0.027128088569543296,0.028695107674715947,35.3,22.2,57.5,15.7,256.3,198.8,292.2,163.9,196.9,653,62.599999999999994,9.600000000000001,12.383458811999999,47.683458812,15.04,156.96,244.2,161,33.6,438.8,49.8,9.3,9.816541188,9.816541188,64.03999999999999,41.83999999999999,48,2.9,163.3,214.20000000000002,12.8,0.3,0,0,0,0,0,0,0,0,0.5691439080334357,-0.8224981546292837,0.0629040604856016,-0.03928963857791248,0.5691439080334357,-0.8224981546292837,-0.25335424659584793,0.12762470225018596,-1.1875426056238467,-1.149487263371043,-3.1679105712996716,-22.960259482935825,0.13650650543767995,-0.35058047962961325,-4.889946446204306,1.0115242822585628,-19.183602711873647,-0.00888180318749393,-0.8369621259942353,3.7404591828332343,-4.179434853558234,-3.776656771062175,0.13487011992358974,0.22098238481189922,-0.08611226488831068,1.3202386038535856,-0.05987384805685849,1.3801124519104346,1.0372231655616944,0.9334670719818713,0.10375609357982257,2.234626474158331,0.09160875353512012,2.143017720623218,0.024681365238154486,0.02450171356622361,1.7965167193089346e-4,4.751639728735355,3.5409536528970955,1.2106860758382558,0.6812875086006673,0.507700000415384,0.022850646424806557,0.19283389047125096,0.3203995231426383,0.14871649086840552,0.0035130423064339534,0.0035388006650160565
1980-09-30,-1.0165391146049627,-0.10311386751024962,-0.6517065367464641,-0.8542605309805222,0.4894279531220235,7.176283116784164e-4,1,2856.5,0.02644315969172073,0.00413102926630593,0.0223121304254148,1763.8,0.023374457334870202,276.1,70.7,NA,13.499085732,57.200914268000005,15.916,0.01013412070863784,316.1,0.02884226150317093,0.02780355485759145,0.03287018658197716,0.01013412070863784,0.02884226150317093,0.02780355485759145,0.03287018658197716,37,24.2,61.199999999999996,19,287.8,226.60000000000002,302.2,168,204.29999999999998,674.5,70,10.1,13.499085732,50.499085732,18.064,180.336,252.8,164.2,36.1,453.1,56,9.7,10.700914268,10.700914268,70.464,46.264,49.4,3.8,168.2,221.39999999999998,14,0.4,0,0,0,0,0,0,0,0,-0.6211931033204978,-0.8847739644064884,-0.0569249946483404,-0.17614243301168395,-0.6211931033204978,-0.8847739644064884,-1.5059670677269863,0.2359473286287077,2.1184345204323662,22.331909263686185,3.538917249431961,5.678156538766373,0.14419897460906128,1.5040701825488014,19.05873882307941,2.2305924794039242,4.830226767261429,0.0917483540196472,0.6143643378835719,3.2731704406068047,1.3083247700280367,0.8479297715049441,0.6192063271921148,0.5302467480936596,0.08895957909845605,4.48417586972247,2.3901211996018072,2.0940546701206624,0.8822295978657361,0.8023050508721342,0.07992454699360169,0.9024096039800541,-0.32489940338781825,1.2273090073678776,0.025040794979088357,0.020022061381365416,0.005018733597723005,6.913062193739463,3.495266537178321,3.417795656561148,0.9884982045813202,0.49978787977097605,0.09140321563930509,0.6447725265891983,0.12903547636806378,0.12614993892410611,0.00286295293935303,0.0035805812510314376
1980-12-31,-0.09569662665410211,-0.08481053092867527,-0.4270385286040385,0.018917401552636572,0.31242450039729985,5.357445054607713e-4,0,2985.6,0.031071777375890397,0.004563101170471651,0.026508676205418746,1831.9,0.024757933084076367,285.8,73.1,NA,14.280024576,58.81997542399999,16.628,0.03009735192845997,323.1,0.027214007016623576,0.02659999305483196,0.029594895841340563,0.03009735192845997,0.027214007016623576,0.02659999305483196,0.029594895841340563,38.8,25.6,64.4,17.8,290.7,226.29999999999998,318.8,174.1,210.60000000000002,703.5,76.8,10.3,14.280024576,53.080024576,16.916,180.684,267.2,170.1,37.3,474.59999999999997,61.7,9.9,11.319975424,11.319975424,71.216,45.61599999999999,51.6,4,173.3,228.9,15.1,0.4,0,0,0,0,0,0,0,0,0.018238949677574744,-0.4263600767289767,-0.022894636808291378,0.023573088683353206,0.018238949677574744,-0.4263600767289767,-0.40812112705140197,-0.09614244597093347,1.405552703621673,-6.94414636208063,9.222962395307377,4.747527602181634,-0.08441403226911426,1.1002534214286754,-4.93963803332818,8.214639379264213,4.058022081745314,-0.011728413701819207,0.3052992821929905,-2.004508328752422,1.0083230160431071,0.6895055204363274,0.6681360088250557,0.5726443154282989,0.09549169339675649,3.4654929221148834,2.0398576288255845,1.4256352932893084,0.6843162968313938,0.6296806152776898,0.05463568155370412,-0.07557396567894123,-0.8971604292135965,0.8215864635346655,-0.11392066685575945,-0.11774655230538118,0.0038258854496217333,4.628450595236632,2.4011750172240562,2.2272755780125957,0.6481289123384046,0.33624015644656835,0.07707186508239797,0.46932571402193235,-0.010582736310721683,0.09582584237092859,-0.016488227173867484,-0.015952482668406716
1981-03-31,0.5305086807436579,-0.16536701014184743,0.8373864710396571,-0.17774419359732785,-0.12913359669867144,4.436698935882178e-4,0,3124.2,0.03187282499971067,0.005364327223960741,0.02650849777574993,1885.7,0.025937273428912277,297.2,71.5,NA,14.778862963,56.721137037,16.092,0.019983647556752526,336.1,0.03249385553321216,0.03352163176944156,0.02832113881837639,0.019983647556752526,0.03249385553321216,0.03352163176944156,0.02832113881837639,40.7,26.5,67.2,16.4,296.1,228.89999999999998,330.9,191,230.89999999999998,752.8,75.3,10.6,14.778862963,55.478862963000005,15.56,184.23999999999998,278.4,187.3,50.7,516.4,58.5,10.2,11.721137037,11.721137037,71.16,44.66,52.5,3.7,180.2,236.39999999999998,16.8,0.4,0,0,0,0,0,0,0,0,0.556745553010734,0.10289672443159527,-0.5876352544655131,-0.14685449214254875,0.556745553010734,0.10289672443159527,0.6596422774423293,-0.022406486724593222,0.78417691795498,-4.483552227745179,27.27932394070376,-3.9039629301406507,-0.009885846463443926,0.7373486550773691,-2.099698412363722,26.944260330146506,-5.131308760282266,-0.012520640261149185,0.046828262877614435,-2.3838538153814497,0.33506361055734146,1.2273458301416191,0.7021398456866639,0.6729956503706774,0.029144195315986866,2.1948127673601,1.6041275845162204,0.5906851828438876,0.582472285960948,0.6287868382484111,-0.04631455228746375,-3.101332118059602,-3.82226016703214,0.7209280489725347,-0.04750307186205231,-0.05081462394779474,0.0033115520857424576,0.33058970908605784,1.297754426930688,-0.967164717844626,0.04429122576179768,0.1738684923540579,0.08726222156201355,0.2876888659563301,-0.4155053748740088,0.07803755170966613,-0.006807961407796723,-0.006364291514208509
1981-06-30,-0.2895624305443004,-0.2178223727649268,-0.6638653470738113,0.33558391462413795,0.0387190019053729,3.850766560484374e-4,0,3162.5,0.024788869211650466,0.0060098394985586,0.018779029713091866,1917.5,0.016755573792914813,311.9,71.4,NA,15.6711716702,55.72882832980001,15.716,0.023270069550866523,336.8,0.021547593285312194,0.020913791974864315,0.023910939012584675,0.023270069550866523,0.021547593285312194,0.020913791974864315,0.023910939012584675,42.6,28.1,70.7,15.5,299,228.3,342.7,194.70000000000002,235.5,772.8999999999999,65.9,10.700000000000001,15.6711716702,58.271171670200005,14.648,184.352,289,190.9,51.8,531.6999999999999,50.7,10.3,12.428828329800002,12.428828329800002,72.048,43.94800000000001,53.7,3.8,183.7,241.2,15.2,0.4,0,0,0,0,0,0,0,0,0.7679420050586824,-1.0962234375083557,-0.3225718836870486,-0.10978620674749587,0.7679420050586824,-1.0962234375083557,-0.32828143244967334,-0.14131338088961698,1.970164226812983,-5.811003102418226,2.962196874178744,-11.114235620847936,-0.13220721557302717,1.5293094629062907,-4.082299744821029,3.5439405762830347,-9.131776677551194,-0.009106165316589365,0.4408547639067013,-1.7287033575971904,-0.5817437021042906,-1.9824589432967556,1.4126238829849507,1.0959708874412557,0.3166529955436976,1.1459717035744839,1.7858480923274578,-0.6398763887529579,1.3461160892245034,1.2732884178709418,0.07282767135356144,-3.2600571204425477,-3.8196419343118726,0.5595848138693214,-0.03305069894586779,-0.03605834016793402,0.0030076412220663203,0.6116038563955225,0.31219673323568875,0.2994071231598487,0.07830533978561201,0.039971414536289454,0.17624550833071082,0.14249036612619118,-0.41739416432271276,0.17234698024767983,-0.004616649403742913,-0.004231572747694487
1981-09-30,-0.8556537449968886,-0.1776010303629083,0.22509403314027376,-1.0677295775626068,-0.013018200574555633,3.3670910636098255e-4,1,3260.6,0.025994823726875005,0.006558498959194692,0.019436324767680313,1958.1,0.01647945113338256,317.4,68.8,NA,15.7827102586,53.0172897414,14.828,0.021934473065757354,340.3,0.013557680668200067,0.011925752572692572,0.020492578235794534,0.021934473065757354,0.013557680668200067,0.011925752572692572,0.020492578235794534,44.4,28.3,72.7,15,317,244.3,356.9,199.5,237.4,793.8000000000001,68.4,11.1,15.7827102586,60.1827102586,14.212,200.68800000000002,301.4,195.6,49.1,546.1,52.7,10.7,12.5172897414,12.5172897414,71.912,43.61200000000001,55.5,3.9,188.3,247.70000000000002,15.7,0.4,0,0,0,0,0,0,0,0,-0.42838994144917186,-0.41424560297316126,-0.47325144902139404,-0.16608818709204096,-0.42838994144917186,-0.41424560297316126,-0.842635544422333,0.1534939340094219,0.3712169284547855,10.740435993864622,3.0939683734472965,0.9817990888991659,0.1627091140464536,0.5690902436259222,12.088907824533209,2.150721935776801,0.831975930306335,-0.009215180037030923,-0.19787331517114382,-1.3484718306685863,0.943246437670382,0.14982315859282558,1.019499924789995,0.8856004011836079,0.13389952360638654,-1.462109782135368,0.21763611765456262,-1.679745899789921,1.2639256589011416,1.2037174242071802,0.06020823469396136,-1.9430966562451568,-2.398140118398072,0.45504346215293257,-0.011738972939859389,-0.01440107931202578,0.002662106372166518,-1.1335198276292475,-1.0279325729644742,-0.10558725466474697,-0.1433700967752408,-0.13001518709432086,0.1271271267007708,-0.18641565281583905,-0.24576716600729256,0.1598641149598282,-0.0018214803872917981,-0.0014847712809308317
1981-12-31,0.7356490019852902,0.03023537679693976,0.5295364012736572,-0.052247770424076884,0.2583603711357098,-9.931554680345472e-5,1,3280.8,0.02358756493032166,0.007068188900535288,0.01651937602978637,1974.4,0.015329980589377179,329.3,66,NA,15.615402375999999,50.384597624,15.012,0.019141452856563212,348.4,0.015824674549146156,0.015365119594487497,0.017811233352634792,0.019141452856563212,0.015824674549146156,0.015365119594487497,0.017811233352634792,46.3,28,74.3,16.6,319.2,244.90000000000003,352.7,202.2,238.79999999999998,793.6999999999999,58.9,13.5,15.615402375999999,61.915402375999996,15.928,199.27200000000002,295.9,198.2,48.1,542.1999999999999,44.8,13.1,12.384597624000001,12.384597624000001,73.628,45.628,56.8,4,190.7,251.5,14.1,0.4,0,0,0,0,0,0,0,0,0.43931297384493273,0.037975657004647584,-0.46887632138119706,-0.022684422887812552,0.43931297384493273,0.037975657004647584,0.4772886308495803,2.151380318661971,-0.028346921916636347,-4.871872806385596,-17.879666941092637,-11.032034793110022,2.160339586457937,0.38470957266558514,-5.911043838591553,-16.131640358441246,-9.08038353211839,-0.008959267795965009,-0.4130564945822197,1.0391710322059282,-1.7480265826513346,-1.9516512609916266,0.6968725090438753,0.7246030352119126,-0.027730526168035754,-0.9958482321039853,-9.30188529696352e-4,-0.9949180435742921,1.6979478593719346,1.5643184672145014,0.13362939215743322,0.3191132363167689,-0.20874125746335484,0.5278544937801285,0.026774508879375894,0.027584079559144426,-8.095706797683612e-4,1.7448598815079694,-0.3619742544845345,2.106834135992507,0.21405384058246574,-0.04440584610004717,0.08887402178777154,-0.1188828710328908,0.039147793205762,0.20829882345236272,0.003383926830539708,0.003284611283736232
