year,quarter,impact,recession,total,federal,state_local,consumption,projection
1999,Q4,-0.474812775,0,-0.076636392,0.210169009,0.123535233,-0.410340634,0
2000,Q1,-0.778238483,0,-1.917445814,-1.325876676,0.021393304,-0.612962443,0
2000,Q2,-0.63243429,0,-0.312597933,0.472677462,-0.52031158,-0.264963815,0
2000,Q3,-0.850875794,0,-1.096823038,-0.744115546,-0.268165996,-0.084541497,0
2000,Q4,-0.880484948,0,-0.195073006,0.052272868,-0.277905236,0.030559362,0
2001,Q1,-0.215184042,1,0.74375781,0.439851506,0.055430044,0.248476261,0
2001,Q2,0.126437082,1,1.05388656,0.392550568,0.273302751,0.388033241,0
2001,Q3,0.610633674,1,0.839963333,-0.310852241,-0.32464254,1.475458114,0
2001,Q4,1.150702324,1,1.965201591,0.137226436,0.559905178,1.268069977,0
2002,Q1,1.551479944,0,2.346868293,1.067325944,-0.260716799,1.540259149,0
2002,Q2,1.781192414,0,1.972736437,0.334475975,-0.242463939,1.880724401,0
2002,Q3,1.937376586,0,1.464700022,-0.068594111,-0.021734173,1.555028306,0
2002,Q4,1.743624303,0,1.19019246,0.35623907,-0.265465699,1.099419089,0
2003,Q1,1.33613613,0,0.7169156,0.072985662,-0.483468213,1.127398151,0
2003,Q2,1.188181191,0,1.380916681,1.683482564,-1.446376394,1.143810511,0
2003,Q3,0.974374557,0,0.609473488,-0.712219633,0.413557523,0.908135599,0
2003,Q4,0.842426335,0,0.662399569,0.520908322,-0.534257352,0.675748599,0
2004,Q1,0.692436814,0,0.116957516,-0.38697292,0.258439852,0.245490583,0
2004,Q2,0.328357895,0,-0.075398992,-0.268173073,-0.012323943,0.205098024,0
2004,Q3,0.074027101,0,-0.40784969,0.354139641,-0.70632511,-0.055664221,0
2004,Q4,-0.247610472,0,-0.624150721,-0.338384877,-0.213360574,-0.072405271,0
2005,Q1,-0.42931875,0,-0.609875599,0.037924029,-0.143963098,-0.50383653,0
2005,Q2,-0.669824726,0,-1.037422894,-0.255429235,-0.255916117,-0.526077541,0
2005,Q3,-0.757097481,0,-0.75694071,-0.093917351,-0.114104968,-0.548918391,0
2005,Q4,-0.814514202,0,-0.853817606,-0.261496775,-0.115938443,-0.476382388,0
2006,Q1,-0.680800029,0,-0.075018906,0.702154708,-0.159784921,-0.617388693,0
2006,Q2,-0.697652538,0,-1.104832929,-0.480165108,0.039550123,-0.664217944,0
2006,Q3,-0.707575946,0,-0.796634344,-0.657102912,0.144221883,-0.283753315,0
2006,Q4,-0.502961596,0,-0.035360206,0.046799313,0.214741149,-0.296900668,0
2007,Q1,-0.639220722,0,-0.620055407,-0.454984782,0.181203231,-0.346273856,0
2007,Q2,-0.352491905,0,0.042082337,0.684789826,-0.35881071,-0.283896779,0
2007,Q3,-0.174075656,0,-0.082969347,-0.09305642,0.058934251,-0.048847178,0
2007,Q4,-0.092439972,1,0.291182527,0.130603599,0.110541521,0.050037407,0
2008,Q1,0.04439649,1,-0.072709559,0.310564912,-0.511787581,0.12851311,0
2008,Q2,0.677491695,1,2.574463158,0.521552573,-0.210378935,2.26328952,0
2008,Q3,1.045453299,1,1.38887707,-0.007565775,0.290578335,1.10586451,0
2008,Q4,1.378623564,1,1.623863587,0.508094736,-0.304108429,1.41987728,0
2009,Q1,2.273331479,1,3.506122101,0.178524307,0.417605044,2.90999275,0
2009,Q2,2.336791107,1,2.828301671,1.632372723,-0.724450923,1.920379871,0
2009,Q3,2.662606501,0,2.692138647,0.401492427,-0.47367115,2.764317369,0
