"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","subsidies_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","state_subsidies","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","federal_subsidies","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","subsidies","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","add_state_health_outlays","add_state_social_benefits","add_state_noncorp_taxes","add_state_corporate_taxes","add_federal_health_outlays","add_federal_social_benefits","add_federal_subsidies","add_federal_grants","federal_cgrants_override","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","subsidies_net","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_subsidies_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_subsidies_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","subsidies_net_xmpc","state_subsidies_net_xmpc","federal_subsidies_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont","state_subsidies_cont","federal_subsidies_cont"
"58",1984-06-30,0.558106818491725,-0.0972741945112649,0.0741853430611272,0.956171536921695,-0.493668729015752,0.0214186675246543,0,16.225757851,47.336,320.8,19.9,0.4,84.074242149,231.364,594.2,63.8,20.6,100.3,278.7,914.9,83.7,21,408.3,53.125757851,17.236,0.0099527495727354,410.8,0.00952706792641522,0.0109039843599417,0.00354347826086943,4009.6,0.0181786122355831,0.00919600287375077,0.00898260936183237,2475.9,0.00968480018935658,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498370326527081,0.0480115811095139,0.858322923159473,0.172033956823349,1.03035687998282,-0.600273024937874,0.245905139202847,-4.65075133185019,4.42811438280728,-2.80298018005782,-0.00755232122524296,-0.0780112337065724,-1.16680174901617,2.39974904277898,-0.57950414156846,-0.592720703712633,0.323916372909409,-3.48394958283393,2.02647725972201,-2.22347603848935,0.649584869090054,0.0482586162861777,0.601326252803881,-5.79971399012498,-2.91357982339642,-2.88613416672855,0.236942934638853,-1.38901876689749,1.62049731426956,-0.119346449652835,-0.0356981481298376,-0.083697032963433,0.209265736382753,-0.00402427244593993,0.213158159268679,-4.82326689966615,-4.29406239458351,-0.534849473349864,-0.439503840186639,-0.054742659947275,0.0664860028238842,-0.59360957909214,0.024251471010348,-0.0122152912824989,-0.000411890427157947,0.0218170629481005
"59",1984-09-30,-0.484532729869075,-0.545943249254669,0.637598081910238,-0.732376707771763,-0.408830177492366,0.0190760734848154,0,16.494693064,47.284,326.3,17.5,0.4,85.905306936,230.716,611.8,53.8,20.5,102.4,278,938.1,71.3,20.9,414,50.394693064,18.092,0.0148715906828589,421.7,0.00933288146197753,0.0107591316427422,0.00322769317418703,4084.3,0.0183677617321667,0.00933224608136274,0.00903551565080396,2513.5,0.00771650159213899,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378934003877071,0.0637985721260317,-0.417241276020724,0.322462650159199,-0.0947786258615249,-0.458023701143539,0.390010608347765,-5.45148597660494,7.60210075351335,-13.8269801802721,-0.00681949906940071,-0.00769363841304482,-0.859019519872874,0.0307617463406586,-2.73927007870268,-0.451204202074138,0.397704246760824,-4.59246645673201,7.46963413240519,-11.0877101015694,0.636788413748428,0.0587731356723923,0.57801527807604,-3.93711275219346,-1.59834847415832,-2.33876427803511,-1.36328744733644,-1.20707824619381,-0.143612143578464,0.374279525986207,0.0606049597800128,0.313625834765759,0.19121856061179,-0.00392194683571663,0.194784159074039,-4.09811369918347,-2.68997057173544,-1.39595114969774,-0.268353009949665,-0.139260888836566,0.0635263780674809,-0.392768630506131,-0.136002339119757,0.0373383405812258,-0.00039125566996375,0.0194317796362768
"60",1984-12-31,0.546716743172943,0.101621882365259,-0.222073983935069,1.1868587941553,-0.429029315382629,0.010961248335341,0,16.853273348,48.736,333.2,17.7,0.4,87.646726652,234.664,626.1,54.3,20.8,104.5,283.4,959.2,72.1,21.2,432.5,53.553273348,18.824,0.0123192812444828,430.2,0.00991812382157709,0.0117764363479576,0.00202971152185172,4148.6,0.0163919953099487,0.00941266991536294,0.00697932539458579,2561.8,0.0061647022332505,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204760842989934,0.0514148750128947,0.930683076152471,0.0341017340677602,0.964784810220231,-0.0255670779060218,0.504877091981996,1.06949054268546,6.48686718738588,-0.310666634196139,-0.00623094885944536,0.101636311664922,0.715439535324961,1.81710346790743,-0.0726040126007348,-0.0193361290465752,0.403240780317091,0.354051007360454,4.76976371947842,-0.338062621595405,0.48500947988809,0.0437308316241634,0.441278648263933,-2.90303647287913,-0.687522897865714,-2.21551357501341,-2.09150724284797,-1.30712215374847,-0.790017009980279,0.0169005873557445,-0.00202994849968364,0.0222151377483259,0.111922566440083,-0.00381169135149867,0.115382247929111,-4.38071108204318,-1.9567558598412,-2.42665455105232,-0.191636839589766,-0.237656837259978,0.0474998878523213,-0.284311776596149,-0.204833850877552,0.00165517590341009,-0.000373301799720753,0.0113000756975845
"61",1985-03-31,-0.561739486052483,0.0146378364357769,0.454350170729525,-0.313001119200391,-0.710885904961536,0.007797367379919,0,17.206224192,50.904,338.7,20,0.3,89.093775808,240.896,670.4,57.7,20.8,106.3,291.8,1009,77.7,21.1,434.8,53.606224192,17.044,-0.00399186125375439,440.8,0.0117899797959131,0.0132108136902382,0.00555962591044268,4230.2,0.0196133472532551,0.00937571461239428,0.0102376326408609,2636,0.0117914531231937,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111520192852839,-0.198731413006979,-0.00274951334057308,0.144098564869707,0.141349051529133,-0.548743955994464,-0.411969028368944,2.40122466373441,29.4964527080239,4.07384720626412,-0.108466867094235,-0.00378521985083324,1.13639691323838,-1.55290028949793,1.92534113108009,-0.440277088900231,-0.408183808518132,1.26482775049595,31.0472362807483,2.25062279195757,0.163985357511824,0.00273289943125619,0.161252458080568,-1.49209247295793,-0.039146584573282,-1.45294588838465,-5.59048507682666,-1.1465819849875,-4.46738329919316,-0.535231366816631,-0.0757046308014427,-0.459646024681409,0.0808703957808299,-0.00879730098590477,0.0895443919647676,-7.37295316330857,-1.26749760191687,-6.12917836221388,-0.122209670917116,-0.590963540684943,0.0158111514739261,-0.143864674633171,-0.539023774461424,-0.0516059747207859,-0.000848218771238949,0.00863369734028516
"62",1985-06-30,1.07581755071141,0.144065519490698,0.26819182426889,0.804364309905979,-0.00453972702448009,0.00780114356102062,0,17.564687196,51.54,345.7,19.6,0.3,90.735312804,240.66,628.3,56.3,20.7,108.3,292.2,974,76,21,447.3,53.664687196,19.408,0.00235413140333485,453.2,0.00985794449218957,0.0114350306248523,0.00308589062232123,4294.9,0.0152691556289215,0.00935155817348843,0.00591759745543308,2681.8,0.00811212248162385,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0998371268791794,0.203490721263696,0.700710715521462,0.371845418653406,1.07255613417487,-0.468483661822869,0.143610746361546,-4.69590201516178,-52.6208537810082,-3.05692798690222,-0.00523910419653367,0.0579789994306488,-0.252971200067847,1.08505136211346,-0.749273613102243,-0.463244557626336,0.0856317469309005,-4.44293081509389,-53.8076515111873,-2.40765437379999,0.140969119122532,0.0333307018871309,0.107638417235404,-1.50225137670304,0.16646528894009,-1.66871666564314,1.64504722114506,-0.885501150885301,2.5494870698486,-0.414275840441511,-0.052240396190083,-0.358821399584314,0.0825009937295735,-0.0111735970460055,0.090401285973612,-0.0480098831473892,-0.749119153294169,0.719988707830165,-0.0708353414301138,0.0680808196142183,0.0133297829060122,-0.14205015145412,0.155552666176073,-0.0391731682134661,-0.00105655496629053,0.00854818079273906
"63",1985-09-30,0.958488881034486,0.504820922216588,0.294892789622952,0.860282879711698,-0.207485164237559,0.0107983759373954,0,17.9679580755,52.516,351.5,20.9,0.3,92.4320419245,242.684,666.5,60.8,21,110.4,295.2,1018,81.7,21.3,463.1,54.2679580755,20.036,0.00533773291925455,464.3,0.00828494193031637,0.00930450150743334,0.00410186292941384,4386.8,0.015913903761706,0.0092773863707214,0.00663651739098459,2754.1,0.00783906309029092,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0366872635909861,0.0343044568751752,0.862665686427508,0.292509982907141,1.15517566933465,-0.0594454386812586,0.246288523372371,-2.00142653250776,27.328578224974,4.39914984096306,-0.00513493483830368,0.102625798811175,0.0938181947794234,-0.117156578671938,0.964517590564157,-0.0543105038429559,0.143662724561196,-2.09524472728725,27.445734803646,3.53634389534501,0.108631650003068,0.0581525752625804,0.0504790747404876,-0.725988001781177,0.380853774736856,-1.10684177651806,-1.15319516084313,-0.745696952524896,-0.400946063839539,-0.573213429122293,-0.0924293382009182,-0.480960434419132,0.115944862033799,-0.0106969504863802,0.123219157478867,-2.22782007970973,-0.409816891212758,-1.81505004255738,-0.0381677702589357,-0.169042356521212,0.0101172693197111,-0.067613960910026,-0.107401351448753,-0.0533854971358861,-0.000996246756514027,0.0114758581088144
"64",1985-12-31,-1.00054702829622,0.118004979349297,-0.154692152996469,-0.275512580516633,-0.564064575035742,-0.00627771974737814,0,18.4160368305,53.788,357.4,20.5,0.3,94.2839631695,241.812,676.5,59,21.7,112.7,295.6,1033.9,79.5,22,466.4,55.4160368305,21.184,0.00656434018727658,472.1,0.0092594891145148,0.0100427460472781,0.00595744680851062,4444.1,0.0143475016994692,0.00914268770308513,0.00520481399638406,2779.4,0.00697216755693009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00974965264657543,0.0770906998199751,-0.362352932983184,-0.0678518005299185,-0.430204733513103,0.356753582961677,0.520919979294305,-4.35710527275654,-0.504922654695292,-3.51658367474325,-0.00483445657800458,0.158527711295292,0.425712261165032,0.235628376104614,-0.736800474934316,0.361588039539679,0.362392267999027,-4.78281753392159,-0.740551030800134,-2.77978319980893,0.112241299648338,0.0709531401794137,0.0412881594689232,-1.94697206025563,0.315665138050872,-2.26263719830652,-3.63784847135382,-0.451371393311557,-3.18602971564749,-0.644669209986371,-0.113791479163338,-0.534387407654123,-0.0688477524694961,-0.0102925571354237,-0.0619127727104294,-6.18609619441698,-0.188837151380033,-6.00367893484964,-0.0172186697711346,-0.547431287941064,0.0102344578871467,-0.17753005017376,-0.331708623265599,-0.0587826397361513,-0.000938502519870861,-0.00564536999274454
"65",1986-03-31,-0.282691822431858,0.187766895254453,0.545768689781555,-0.628152098926526,-0.197036354733562,-0.00327205855332609,0,18.735024145,54.62,363,21.4,0.3,96.364975855,250.18,679,63,22.8,115.1,304.8,1042,84.4,23.1,464,56.335024145,19.72,-0.00253188836674012,482.8,0.00415682802046446,0.00367122170099954,0.00621827411167497,4507.9,0.0139099109262955,0.00898639797255107,0.00492351295374438,2823.6,0.00709140655536333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195812152277466,-0.160761078592493,-0.486972235561779,0.404588826416809,-0.0823834091449702,0.746288300385885,0.588031429704046,4.44740098154841,-8.52284210141079,3.62181454003081,-0.00482334135837431,0.0228978741603463,-0.0327929499474351,-0.146207338276611,0.570405007177754,0.751111641744259,0.565133555543696,4.48019393149602,-8.37663476313412,3.05140953285305,0.33724140271476,0.0769568363319291,0.260284566382834,-1.48658238874748,0.0525974188340643,-1.53917980758151,-0.279943797809037,-0.2304870495976,-0.0430093858166491,-0.723484987794709,-0.156771987505418,-0.566834454001814,-0.0363533885420912,-0.00993560485233391,-0.0263447851585645,-2.18912316017855,-0.267640386789358,-1.9150838661757,-0.0240895017474277,-0.172370906701083,0.0303540786854265,-0.133802784703087,-0.0251968945621419,-0.0651186956004328,-0.000894273742925128,-0.0023712144333894
"66",1986-06-30,1.00065259310657,0.168975655853244,-0.252531513199319,1.2581580315759,-0.00144223106942578,-0.00353169420058094,0,19.180036595,56.348,367.4,22,0.3,98.419963405,251.652,683.4,63.4,23.9,117.6,308,1050.8,85.5,24.2,477.8,59.880036595,20.556,-0.0024998557775513,489.7,0.00440906307409672,0.00299735826051606,0.0102787236725943,4545.3,0.0123772727646783,0.00886995983643368,0.00350731292824458,2851.5,-0.00105344865823898,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255237853410407,0.0406741907497479,0.962245987415744,0.043380530960836,1.00562651837658,0.919438591783699,1.60031956338979,0.817527392886291,0.655195352321016,0.440286456560358,-0.00234495335345841,0.298569924346861,1.30106215944699,1.56260644231537,0.432726660786635,0.92178354513716,1.30174963904294,-0.483534766560808,-0.907411089994184,-0.0924402042262713,0.665000886546115,0.131089794438077,0.533911092108043,-0.246060771936661,0.402254924724902,-0.648315696661567,-0.12317573640084,-0.259877177542429,0.143035518717966,-0.272216651086278,-0.0819727785762179,-0.183698659555917,-0.039801310716997,-0.00629852486386771,-0.0300547873219365,-0.0162535835946612,0.185196238180464,-0.185122532713411,0.0164330387258336,-0.0164264986102984,0.0590075987973216,-0.021833738276063,-0.010929766534381,-0.0241546308557225,-0.000558887718349361,-0.00266685483901031
"67",1986-09-30,1.12357598256986,0.210247431237088,-0.124165091633804,1.23939045663194,0.0087295205317314,-0.000378902960006057,0,19.625049045,57.648,375.9,22.4,0.3,100.474950955,255.352,696.6,64.6,25.1,120.1,313,1072.6,86.9,25.5,495.1,62.225049045,21.284,0.0014265610240396,498.5,0.00865748079502482,0.008559995947931,0.00911303913613382,4607.7,0.0135481322491504,0.00879197536803633,0.00475615688111408,2917.2,0.00527279791308199,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114929775601566,0.0316761949136275,1.09278448611675,0.0224408788813895,1.11522536499814,0.959632486596938,0.845982662140486,0.668049829415565,7.02073623620072,0.197461884464389,-0.0042194319843355,0.175249583767773,0.507478155155553,3.33260229651711,0.0905749878153941,0.863851918581275,0.670733078372706,0.160571674260098,3.58813393968376,0.308293373977094,0.799932067768941,0.147430146053311,0.652501921715633,0.354571409496089,0.495328415809531,-0.140757006313413,-1.02090856561877,-0.666716188640639,-0.341960591887821,-0.0300936184037714,-0.0396445565871071,0.00597717124511803,-0.00430556906028882,-0.00615093666553644,-0.00310463239475237,0.0991957241821969,-0.0697531200304408,0.172656862364764,-0.00613848327111001,0.0151943204949961,0.0703964154417918,0.0312033449493841,-0.0898430084367388,-0.00264832846269962,-0.000541300830795454,-0.000273216940114172
"68",1986-12-31,-1.18188977063023,0.164911745653585,0.866251546712886,-1.97204620922045,-0.0817870423343117,0.00569193421164442,0,20.11456274,58.108,385,24.8,0.3,102.68543726,254.892,714,73.1,26.5,122.8,313,1099,97.9,26.8,489.8,54.41456274,18.32,0.00113577299940326,506.6,0.0127176015473889,0.0131830052229811,0.0108245190820808,4657.6,0.0146264893476333,0.00869150521609541,0.00593498413153792,2952.8,0.00605491755005882,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.796200168405661,-0.293367976314637,-0.882478064500155,-0.223316598007412,-1.10579466250757,0.923966219463068,0.928954625784883,-4.61563032580625,10.5829869410231,9.71853586162119,-0.00442392682984627,0.200114424975919,-0.390101779623251,3.55681968220262,2.06968013003815,1.02986478856953,0.728840200808961,-4.22552854618311,7.12764190109692,7.54738108930644,0.891739863229321,0.156787156631452,0.734952706597868,0.296403272559904,0.311770256632167,-0.0153669840722564,-1.86234324615913,-0.890751955891585,-0.965536462250398,-0.333492090207094,-0.107521908535633,-0.229494793867126,0.065566813167485,-0.00609353785792173,0.0724083458180991,-0.94212538740952,-0.53580998902152,-0.403037187773813,-0.0465143120447529,-0.0349881448682695,0.0774130141484316,0.0257311259465594,-0.161672265656109,-0.0289508509848379,-0.00052898737833815,0.00628585592101041
"69",1987-03-31,-0.0572178630631114,0.221280235495772,0.222244924960643,-0.457989996893429,0.167401735614748,0.0111254732549255,0,20.6233774824,57.096,391,22.7,0.3,105.1766225176,259.004,713.1,76,28,125.8,316.1,1104.1,98.7,28.3,492.1,51.3233774824,18.76,-0.00171134099911541,516.5,0.0143007210046315,0.0162085801382934,0.00640476481866759,4722.2,0.014362354639915,0.00856933478322541,0.00579301985668956,2983.5,0.00940272569285661,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.381266288531721,0.0142283146078083,-0.090952022969516,-0.144793048963269,-0.235745071932785,1.018348779241,0.793030973537128,-2.52525492901373,-14.6512944632143,-0.959464720608437,-0.00539161814282463,0.147314604386775,-2.05632049014419,-0.919243283291621,-2.54570709980684,1.02374039738383,0.64571636915035,-0.468934438869383,-13.7320511799226,1.58624237919841,0.937864760591764,0.184780920932399,0.753083839659365,-1.27244430731658,-0.143523439912102,-1.12892086740447,2.08684342608006,-0.67366064147544,2.76043189256623,0.0674169195625344,0.0456637971084366,0.0216277825617259,0.129545010580353,-0.00579383578552585,0.135626887323204,1.94922580949813,-0.592533199132232,2.54184953470606,-0.0508874269265057,0.21829693702388,0.08054489527583,-0.109278968337047,0.179220493479909,0.00578984194113143,-0.00049758122513963,0.0116477917659914
