year,quarter,impact,recession,total,federal,state_local,consumption,projection
1999,Q4,-0.40013014754546444,0,0.032798248442021116,0.2265739336065705,0.13856905433482045,-0.3323447394993698,0
2000,Q1,-0.6703965675335694,0,-1.7713383907263012,-1.2899860487594603,0.03105174246149044,-0.5124040844283313,0
2000,Q2,-0.5348523009634462,0,-0.26392126790566406,0.5096403396977193,-0.5210445138904414,-0.25251709371294195,0
2000,Q3,-0.7600872754030223,0,-1.0378876914221433,-0.7336623553012602,-0.26805266809645917,-0.03617266802442393,0
2000,Q4,-0.8197546205169437,0,-0.2058711320136641,0.05230093300517591,-0.27839168671979275,0.020219621700952744,0
2001,Q1,-0.1891461024099783,1,0.7510956817015604,0.45793150726642096,0.06112346004610382,0.2320407143890356,0
2001,Q2,0.12450596699026847,1,0.9906870096953231,0.4097131224623474,0.28458920797160087,0.29638467926137485,0
2001,Q3,0.5463299375578017,1,0.6494081908479892,-0.30942621136487825,-0.32714517100075113,1.2859795732136186,0
2001,Q4,1.0611965534281116,1,1.8535953314675755,0.14345413165256127,0.5839128750824745,1.1262283247325398,0
2002,Q1,1.431970391129437,0,2.2341910325068617,1.116277741909572,-0.25996529685632097,1.3778785874536106,0
2002,Q2,1.6782994229162056,0,1.9760031368423978,0.34804858405703665,-0.23937301614856898,1.8673275689339301,0
2002,Q3,1.8769216258980865,0,1.4438970027755123,-0.06679654978330551,-0.015799167049130924,1.5264927196079487,0
2002,Q4,1.7186106487484927,0,1.2203514228692,0.3678651766673146,-0.26271007306912925,1.1151963192710148,0
2003,Q1,1.3752193279226814,0,0.8606257492036163,0.07791429967754315,-0.47875234833311087,1.261463797859184,0
2003,Q2,1.2407666445956913,0,1.4381924035344376,1.691053464508555,-1.3975606726217884,1.1446996116476709,0
2003,Q3,1.0592300771895036,0,0.7177507331507612,-0.7291484629541103,0.432176423360051,1.0147227727448205,0
2003,Q4,0.9265308311218097,0,0.6895544385984241,0.5324936769493589,-0.5294392167402928,0.6864999783893581,0
2004,Q1,0.7450371008777243,0,0.13465082822727475,-0.3924064075050854,0.2705086437889156,0.25654859194344454,0
2004,Q2,0.3793096850478917,0,-0.024717259784893197,-0.2654724220793566,-0.009787596695036219,0.2505427589894996,0
2004,Q3,0.10347603421428295,0,-0.38558387018367374,0.35893754338516515,-0.6993558915352889,-0.04516552203355,0
2004,Q4,-0.20626435778367008,0,-0.549407129393388,-0.3316570741216215,-0.21230011282394293,-0.005449942447823613,0
2005,Q1,-0.3899221594426676,0,-0.5999803784087154,0.04750349799229511,-0.13821081104521196,-0.5092730653557985,0
2005,Q2,-0.6476674245189542,0,-1.0556983200900392,-0.2469257941435985,-0.2516126382441499,-0.5571598877022907,0
2005,Q3,-0.7270984275656937,0,-0.7033078823706315,-0.08233678856800594,-0.10832036705453785,-0.5126507267480876,0
2005,Q4,-0.8056859657628852,0,-0.8637572821821542,-0.2551490980903268,-0.10644434300976688,-0.5021638410820605,0
2006,Q1,-0.6751380468276396,0,-0.07778870266773263,0.7424383987440396,-0.14907144960247357,-0.6711556518092987,0
2006,Q2,-0.679216056436672,0,-1.0720103585261689,-0.46763116808449373,0.0497213045250204,-0.6541004949666955,0
2006,Q3,-0.7118677139432832,0,-0.8339145123970757,-0.6473023607924027,0.15716517679317296,-0.3437773283978461,0
2006,Q4,-0.5452679305680108,0,-0.19735814868106483,0.06446473575230666,0.22537594781583353,-0.487198832249205,0
2007,Q1,-0.6764789197897807,0,-0.6026326595548126,-0.44818167264499253,0.19077761183779748,-0.3452285987476176,0
2007,Q2,-0.41114975973718937,0,-0.010693718315803458,0.6994465689760847,-0.35536055311614717,-0.354779734175741,0
2007,Q3,-0.24257566941343395,0,-0.15961815110205413,-0.09453401737569102,0.05991879708002777,-0.12500293080639088,0
2007,Q4,-0.08886562406035464,1,0.4174820327312524,0.1378743864036463,0.11385732005631871,0.16575032627128738,0
2008,Q1,0.055105301535534265,1,-0.02674895717125697,0.3138396255571565,-0.5105215670647808,0.16993298433636733,0
2008,Q2,0.737402753233188,1,2.7184960884748115,0.5341132635409613,-0.21489503978070448,2.3992778647145547,0
2008,Q3,1.1510241680672646,1,1.4948675082342517,-0.013595231315067846,0.290802175908499,1.2176605636408206,0
2008,Q4,1.341928876048927,1,1.181100864657902,0.523431143726138,-0.3267022890547389,0.984372009986503,0
2009,Q1,2.1476917968327527,1,3.1963027259640464,0.18425813006060915,0.411694787876382,2.600349808027055,0
2009,Q2,2.1248908820105723,1,2.6272924291860895,1.644144714771278,-0.7166623185680226,1.6998100329828343,0
2009,Q3,2.363584357759376,0,2.4496414112294653,0.3922000187448057,-0.47269552705815193,2.5301369195428114,0
2009,Q4,2.6168337534894994,0,2.194098447578396,0.5942282791973841,-0.720894441109085,2.320764609490097,0
2010,Q1,2.2059179262096684,0,1.5526394168447213,0.43806437486404715,-1.0854034889986333,2.1999785309793074,0
2010,Q2,1.8700793004816223,0,1.2839379262739048,0.3873080309083939,-0.4248283812727486,1.3214582766382594,0
2010,Q3,1.329594060880068,0,0.2877004528232485,0.02859312363183608,-0.9345475893104039,1.1936549185018164,0
2010,Q4,0.8307167646550033,0,0.19858926267813737,-0.7292425500963544,-0.1153216951308833,1.043153507905375,0
2011,Q1,0.06287900010280295,0,-1.5187116413640802,-0.8008343593843077,-0.5255526144335596,-0.19232466754621302,0
2011,Q2,-0.59821715121717,0,-1.360446679005987,-0.21782381260431605,-0.6762246188276672,-0.4663982475740039,0
2011,Q3,-1.1941694329881678,0,-2.096108674260743,-1.399618459019814,-0.06969342926356094,-0.626796785977368,0
2011,Q4,-1.5005638025128658,0,-1.0269882154206547,-0.22922821270755234,-0.16139751792215112,-0.6363624847909511,0
2012,Q1,-1.485790306630388,0,-1.4596176578341682,-0.40960130473086287,-0.2656712446014463,-0.7843451085018589,0
2012,Q2,-1.4891155409726244,0,-1.3737476163749327,-0.6561853478897153,-0.09588048666672894,-0.6216817818184887,0
2012,Q3,-1.2010505739374508,0,-0.9438488061200481,-0.08705887608499974,-0.37094372575500406,-0.48584620428004427,0
2012,Q4,-1.351520359166189,0,-1.6288673563356082,-0.8889548016303512,-0.19632190520611092,-0.5435906494991462,0
2013,Q1,-1.464057135053069,0,-1.9097647613816875,-1.0381683393126895,0.001742845343869467,-0.8733392674128676,0
2013,Q2,-1.4497817751407265,0,-1.3166461767255635,-0.3452941166898675,-0.09263586662197203,-0.878716193413724,0
2013,Q3,-1.4961066798411031,0,-1.129148424921555,-0.6077684413305929,-0.09804207497029536,-0.42333790862066667,0
2013,Q4,-1.4451365297777659,0,-1.4249867560822596,-0.9106858486649918,6.652604109079828e-4,-0.5149661678281756,0
2014,Q1,-1.3051537005022644,0,-1.3498334442796813,-0.26913529933418145,-0.39391196256929273,-0.6867861823762071,0
2014,Q2,-1.1664513511754253,0,-0.7618367794182067,-0.09648136771663787,-0.14806418071755842,-0.5172912309840104,0
2014,Q3,-0.9338504343598671,0,-0.19874475765932223,0.028469746344151586,0.11398464111869538,-0.3411991451221692,0
2014,Q4,-0.7273490173356756,0,-0.5989810879854934,-0.8677658825780117,0.4760580701356764,-0.20727327554315816,0
2015,Q1,-0.37907873667862435,0,0.04324767834852381,0.033572284653705035,0.04769144719353346,-0.03801605349871468,0
2015,Q2,-0.11345043046416545,0,0.3006764454396289,-0.05919878705056103,0.4185316815029242,-0.05865644901273425,0
2015,Q3,-0.07963725792981369,0,-0.06349206752191512,-0.05559534909452492,0.08282620223768548,-0.09072292066507569,0
2015,Q4,0.028287283671684066,0,-0.16728292157950242,0.11050651558069399,-0.15716112930878812,-0.12062830785140831,0
2016,Q1,0.09591839727173974,0,0.31377213274874655,-0.00446022548130659,0.3082833554459764,0.00994900278407673,0
2016,Q2,-0.08148350479404949,0,-0.40893116282352804,-0.3426254563325506,-0.05881402710553453,-0.00749167938544294,0
2016,Q3,-0.10504244161277579,0,-0.1577278147968203,0.04239259172414978,-0.07961776014180882,-0.12050264637916125,0
2016,Q4,-0.12415198112306841,0,-0.24372107962067296,-0.190440415408283,-0.02718772943345642,-0.026092934778933548,0
